PRODUCT_NO,KPRM,CUST_LOC_NO,LTA,RI_TYPE,RI_NONRI,RI_TIME,MIN,SOH,MAX_QTY,TAR_SSL,SUP_SSL,QTY_PICK,QTY_SNR,UID_STATUS,ORDNO,ITMNO,REQ_DATE,PERID0,PERID1 ,PERID2 ,PERID3 ,PERID4 ,PERID5 ,PERID6 ,PERID7 ,PERID8 ,PERID9 ,PERID10 ,PERID11 ,PERID12 ,PERID13 ,PERID14 ,PERID15 ,PERID16 ,PERID17 ,PERID18 ,PERID19 ,PERID20 ,PERID21 ,PERID22 ,PERID23 ,PERID24 ,PERID25 ,PERID26 ,PERID27 ,PERID28 ,PERID29 ,PERID30 ,PERID31 ,PERID32 ,PERID33 ,PERID34 ,PERID35 ,PERID36 
Product,Key Figure,Customer Loc.,,Replenishment Indicator,,,Minimum Safety Stock,,,,,Shippable Qty,Quantity,Medium Field Label,Order Document Number,Item Number,RequDlvryD,03/16/2018 - 12/08/2020,12/09/2020 - 12/13/2020,12/14/2020 - 12/20/2020,12/21/2020 - 12/27/2020,12/28/2020 - 01/03/2021,01/04/2021 - 01/10/2021,01/11/2021 - 01/17/2021,01/18/2021 - 01/24/2021,01/25/2021 - 01/31/2021,02/01/2021 - 02/07/2021,02/08/2021 - 02/14/2021,02/15/2021 - 02/21/2021,02/22/2021 - 02/28/2021,03/01/2021 - 03/07/2021,03/08/2021 - 03/14/2021,03/15/2021 - 03/21/2021,03/22/2021 - 03/28/2021,03/29/2021 - 04/04/2021,04/05/2021 - 04/11/2021,04/12/2021 - 04/18/2021,04/19/2021 - 04/25/2021,04/26/2021 - 05/02/2021,05/03/2021 - 05/09/2021,05/10/2021 - 05/16/2021,05/17/2021 - 05/23/2021,05/24/2021 - 05/30/2021,5/31/2021,06/01/2021 - 06/30/2021,07/01/2021 - 07/31/2021,08/01/2021 - 08/31/2021,09/01/2021 - 09/30/2021,10/01/2021 - 10/31/2021,11/01/2021 - 11/30/2021,12/01/2021 - 12/31/2021,01/01/2022 - 12/31/2022,01/01/2023 - 12/31/2023,01/01/2024 - 12/31/2024
,,,,,,,0,0,0,0,0,0,0,,HS6910772,130,20160922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,HS6910772,210,20160908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20201211,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20210202,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20210216,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20210302,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20210315,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20210329,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20210420,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20210504,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20210517,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20210713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20210727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20210810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20210830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20210914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20210928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20211012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20211026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20211112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20211130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20211216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20220104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20220118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20220201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20220215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20220301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20220315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20220411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20220516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20220613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20220712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20220815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20220920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20221011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20221104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20221202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20230105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20230202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20230307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20230403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20230504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20230606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20230705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20230807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20230905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20231005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20231102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20231204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20240105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20240205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20240304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20240404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20240506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20240604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20240705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20240806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20240904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20241007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20241101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,0,0,0,0,0,0,0,,H113218A,00220/1154,20241115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1018714-1,Planned,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,14,9,11,10,4,124,208,177
1018714-1,Firm,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018714-1,Planned,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018961-1,Firm,2701,N,NA,NA,NA,0,0,0,0,0,19,0,,,,0,,,,,,,,,,,,,,,6,12,,,5,11,,,,6,,11,,8,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20210309,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20210316,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20210407,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20210414,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20210511,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20210525,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20210609,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20210609,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20210629,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20210629,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20210714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20210728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20210811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20210824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20210831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20210908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20211006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20211020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20211027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20211108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20211115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20211122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20211201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20211210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20211217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20211224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20220907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20221006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20221019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20221026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20221103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20221205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20230106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20230203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20230308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20230404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20230505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20230607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20230706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20230808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20230906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20231006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20231103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20231205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20240108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20240206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20240305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20240405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20240507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20240605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20240708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20240807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20240905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
,,,,,,,0,0,0,0,0,0,0,,H113218A,00100/1400,20241008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
1018961-1,Planned,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,12,18,12,18,13,27,309,550,383
1018961-1,Firm,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,S113218A,00100/191,20201228,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018961-1,Planned,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3
1019104-1,Firm,2701,N,NA,NA,NA,0,0,0,0,0,15,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019104-1,Planned,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019652-1,Firm,2701,N,NA,NA,NA,0,0,0,0,0,15,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,13,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00120/1375,20210602,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00120/1375,20210615,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00120/1375,20210714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00120/1375,20210817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00120/1375,20210831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00120/1375,20210915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00120/1375,20210929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00120/1375,20211013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00120/1375,20211027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00120/1375,20211115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00120/1375,20211201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00120/1375,20211217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00120/1375,20220112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00120/1375,20220126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00120/1375,20220209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00120/1375,20220223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00120/1375,20220309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00120/1375,20220329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
,,,,,,,0,0,0,0,0,0,0,,H113218A,00120/1375,20220412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,
